onehot__InternetService_DSL,onehot__InternetService_Fiber optic,onehot__InternetService_No,onehot__Contract_Month-to-month,onehot__Contract_One year,onehot__Contract_Two year,onehot__PaymentMethod_Bank transfer (automatic),onehot__PaymentMethod_Credit card (automatic),onehot__PaymentMethod_Electronic check,onehot__PaymentMethod_Mailed check,power__Charges_Total,quantile__tenure,quantile__Charges_Monthly,remainder__SeniorCitizen,remainder__Partner,remainder__Dependents,remainder__OnlineSecurity,remainder__OnlineBackup,remainder__DeviceProtection,remainder__TechSupport,remainder__StreamingTV,remainder__StreamingMovies,remainder__PaperlessBilling
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.9263804230731307,-5.199337582605575,-1.918441485013229,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.01248321396557049,-0.12958231367213702,-0.33617787423419104,0,1,1,1,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8798006979158938,0.602943093848241,0.08415533089046491,0,1,0,1,1,1,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8532647100393889,0.3123760433228348,0.5408824784439602,0,1,0,0,0,1,1,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.1085158544072433,0.6943105320478632,0.5293010943086739,1,1,0,1,1,1,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3600901286689649,-0.02007444749317332,-0.7237511667150687,0,0,0,0,0,0,1,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.372735515604462,-0.8373383608517686,-1.6067550689692431,0,0,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.658557326719973,-5.199337582605575,-0.4556403137378794,0,0,1,0,0,0,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.33861345740476123,-0.5657384816732594,0.20459885508172482,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6004836462380726,0.19570017830120398,0.24454751539312974,0,1,0,0,0,1,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.2396178039475476,0.6943105320478632,0.9416998217386928,1,1,0,1,1,1,1,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8237993010230783,-0.7782249060548562,-0.24972140621486752,0,0,0,1,0,0,0,0,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5765816626263773,1.077445511147958,1.9838860900181745,1,0,0,0,1,1,1,1,1,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.6332303015389272,-0.09927374872396871,-1.2982710982714525,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7792217353484809,0.7282403553007382,-0.2316410556979774,0,1,0,1,1,0,1,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.20859079815720624,0.4334819661117883,-1.2982710982714525,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8815303526271034,-0.7184619962535121,-0.6582688185130742,0,0,1,1,0,0,0,0,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8067730163674365,-0.5220987143284742,-0.7400936441964229,1,0,0,0,1,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4577250012442114,0.7580042333190846,-0.6014391227954629,0,1,1,0,0,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7779914890163109,-1.2585076890467706,-1.4215561053091323,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.63005330001657,-0.7782249060548562,0.24785963942644093,0,0,0,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9731449909211761,0.5701609063769159,0.28981138337050033,0,0,0,1,0,0,1,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.289047309931448,1.378113758954345,0.2626857606837368,0,1,1,1,1,1,1,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.18325067214423604,-0.19442151365869756,-0.49780907548583325,0,0,0,1,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.046991765423999,0.40607882375069193,1.1971932730470463,1,1,1,1,1,1,0,1,0,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8951862965699524,0.24067139635615026,1.184446818906046,0,0,1,0,0,0,1,1,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.054398982567806814,0.9377977680303106,-2.0637751626565533,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.15867676930410485,0.6333171952445416,-1.1305174297854546,0,1,1,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0678326318573188,-0.5657384816732594,-1.8587466122710703,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2614266718133653,1.525529316273139,0.3123760433228348,0,1,0,1,1,1,1,0,1,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8032875226325621,0.33617787423419104,0.4417658421101638,0,1,0,1,0,1,1,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.48734766601353224,0.21877306861158433,-0.015055393207698465,1,0,0,0,1,1,1,1,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24020558129333802,-0.22134370153416588,0.5672113899131166,1,1,0,0,0,1,0,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5495306307455656,-5.199337582605575,-0.0690561248072033,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.18184194565697315,-0.2730890226527413,0.5870034352816683,0,0,0,0,0,0,1,0,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4362625247989274,0.7884553079874755,2.2049724553858185,0,1,0,1,1,1,1,1,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.697098329533485,-5.199337582605575,-0.5999365109266501,0,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5956794193521049,5.19933758270342,1.3402004659340858,0,1,0,1,1,1,1,1,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5975796292085426,0.0025091400448746387,1.184446818906046,0,0,1,0,1,1,1,0,1,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.09688675013904667,0.1752784285930203,-0.6271963576001219,0,1,1,1,0,1,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.547526177631733,-5.199337582605575,-0.05146002009662893,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.1825560838096574,-0.6119957936995944,-1.1305174297854546,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7095321754229356,0.24067139635615026,0.33352404954762194,0,0,0,0,0,1,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12974159768285032,-0.34016306172557254,0.7818920485462155,1,1,0,0,0,0,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5204054452971515,-0.5220987143284742,-0.27948859899164036,0,1,1,0,0,0,0,1,0,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7869965209003957,0.7580042333190846,-0.19484769978439836,0,1,0,1,0,0,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7008669613664784,0.7282403553007382,-0.2966067370967752,0,1,0,1,0,0,1,0,0,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.012842294154764369,1.2867019355423475,-1.2286069212987556,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23404483966131548,-0.16128127334986397,0.23035256480696312,0,0,0,1,0,1,0,1,1,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5506554169613518,0.09927374872396857,0.3018547881702473,0,0,0,0,1,0,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.321008738072808,-1.1024403670151643,-0.5613270940379926,1,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.2413183179084646,-0.7184619962535121,-1.4215561053091323,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6774626835248981,0.12199509496959775,0.672129117004185,0,1,1,0,1,1,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2638350834502254,-0.4390012085038276,-0.12711739734655228,0,1,1,1,1,0,0,1,0,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.1433611410066992,5.19933758270342,-0.9251847459242772,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8656709951806614,1.525529316273139,-0.3490530705322035,0,1,0,1,0,0,1,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0793649314852465,0.9815403910462731,0.05789653739348804,0,1,1,1,0,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7554526407401667,0.602943093848241,-0.1371769993450496,0,1,1,0,1,0,1,1,0,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.33363923038206,1.2101372641333108,0.6800125783688009,0,1,0,0,0,1,0,1,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8014422246599816,-0.8995338605921868,0.31501172334262695,0,1,1,0,1,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8787415709636525,0.5701609063769159,0.05577764284704096,1,0,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5151497319051954,1.1400769252954,1.3589129518125596,0,1,0,0,1,1,0,1,1,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.034315868055123086,1.2101372641333108,-1.0685216155658543,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8773406818649921,0.4864803604206456,0.21962978479199755,0,1,1,0,1,1,0,1,1,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4309066138937173,0.19570017830120398,-1.5135889315270525,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9193420901917544,-5.199337582605575,-1.3432866315231822,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2657925105879328,-0.16128127334986397,0.3695581856124022,0,0,0,0,0,1,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.046428194759875,-0.5657384816732594,-1.0864560455350234,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.01063462842713962,1.378113758954345,-1.6067550689692431,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5381806050439026,0.26268576068373706,-0.18049050199894012,0,0,0,1,1,0,1,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4084389111477007,1.2867019355423475,0.7964696788762575,0,1,1,0,1,0,1,0,1,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.21981025674842833,1.525529316273139,-0.8864494629456836,0,1,1,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.1989626737921417,0.8607252382582696,0.48365796677876627,0,1,1,1,1,1,1,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5224118805413515,-0.07157147317761985,1.179401750967482,0,0,0,0,0,1,0,1,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9282923539506295,0.45842567858476485,0.3961467139426414,0,1,1,0,0,0,0,0,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.08889244266463395,0.8231716109385887,-1.0509244426943407,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14829319709753716,-0.40471680821774897,-0.08782633635381405,0,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5485989759178422,1.2867019355423475,1.5893372069460088,0,1,0,1,1,0,1,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9238040691718918,-5.199337582605575,-1.659092784158064,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47175231950760704,0.7884553079874755,-0.6241891013089267,0,1,0,0,1,0,0,0,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.271380165844847,0.6333171952445416,1.4678604169994043,0,1,1,0,1,0,1,1,1,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.048734850850023,5.19933758270342,-0.19697916299044696,0,1,1,1,0,1,1,1,1,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.2513688901171427,-0.6642872083307604,-1.8587466122710703,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4548669931077718,-1.2585076890467706,-0.5870739172081616,0,1,1,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.008982096285174714,1.077445511147958,-1.5542696066845807,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.5292816979049078,5.19933758270342,1.0400895498007983,0,1,1,0,1,1,1,0,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7086813623300686,0.33617787423419104,0.1523905895074676,0,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6781430849209362,0.7282403553007382,-0.3255765657843935,1,0,0,0,1,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.7265553956169026,-5.199337582605575,-0.6394618524871729,0,1,1,0,0,0,1,1,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6361595183887049,0.07660354475064655,0.744694447710125,0,1,1,0,0,1,0,0,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3901958868655,0.6611618742897374,2.1926484113938747,1,1,0,0,1,1,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08797586384669315,0.5408824784439602,-0.7247709891415743,0,1,0,0,1,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9359765039404293,-0.8373383608517686,-0.49780907548583325,0,1,1,0,0,0,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.7606110959223115,-0.7184619962535121,-0.4034778441252774,0,1,1,0,0,1,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2468589571677534,-0.02007444749317332,-0.670557440622858,0,0,0,0,0,1,1,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3232085756154402,-0.370901751289097,-0.2913668425391681,0,1,1,1,1,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6422660061715337,0.027604016757952005,1.2366522415199066,1,0,1,0,0,0,1,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.41605422953417415,-0.5220987143284742,-0.20273474624427817,0,0,0,0,1,1,1,1,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4081635259336072,0.8231716109385887,1.5417962109786085,0,0,0,0,1,1,0,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8266301509917968,0.6611618742897374,-0.16001041128444526,0,0,0,0,1,0,1,0,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6887586352447326,-5.199337582605575,-0.5424489623138775,0,0,0,0,0,0,0,0,0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.01930027973325721,0.12199509496959775,-0.6302538248871075,0,1,1,0,0,0,1,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.730569949987425,-0.40471680821774897,-0.7331557124651853,0,0,0,0,0,0,1,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2691068343099785,-1.2585076890467706,0.3494830060346985,0,0,0,0,0,0,0,1,0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.4370298567890494,-0.8373383608517686,-1.6067550689692431,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.505584747478097,1.077445511147958,1.5584816308643838,0,1,0,1,0,1,0,1,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5946001400511542,-1.1024403670151643,-0.9917462545024419,0,0,1,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.4831315229838822,5.19933758270342,0.9051888168927786,0,1,1,1,1,0,0,1,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5195330384577914,-0.6119957936995944,-0.19697916299044696,0,0,0,0,0,0,1,0,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6550475175858859,-5.199337582605575,-0.42935119188875115,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6521996314873479,0.4334819661117883,-0.1672577785349161,0,1,1,0,1,0,1,0,1,0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.031048898245023937,-0.19442151365869756,-0.27301264865012215,0,0,0,0,0,1,1,1,1,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6699532570869542,0.05146002009662907,1.3108042017873158,0,0,0,0,1,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6820554653115873,0.24067139635615026,0.3857258721466417,0,1,1,0,0,1,1,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08700043826882857,0.027604016757952005,-0.43072729929545756,1,1,0,0,1,0,0,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0563271808896801,-0.5220987143284742,-1.2585076890467706,0,1,1,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.32409375906845617,-0.6119957936995944,0.5701609063769159,1,1,0,0,0,0,0,0,1,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7874300649013952,0.38032564176363115,0.14920912356339405,1,1,0,1,0,1,1,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18958112101295058,-0.304481925592967,1.0887225007402812,0,1,0,1,0,0,0,1,1,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9544436277362615,1.378113758954345,-0.20850480039233113,0,1,1,0,1,1,1,1,1,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.099993648917523,5.19933758270342,-0.13212034602478434,0,1,1,1,1,1,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0691492651538687,-0.5220987143284742,1.1117020775386441,0,0,0,1,1,1,0,0,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6288452686531465,-1.1024403670151643,-2.1440106677777533,0,1,1,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.9222229882582843,-0.9856104168672697,0.21877306861158433,0,0,0,0,1,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.3102616020901923,-0.8373383608517686,-1.2286069212987556,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3192873913695469,0.8607252382582696,0.8337809991251108,1,1,0,1,1,1,1,0,0,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0598070216451125,0.3123760433228348,1.4678604169994043,1,1,0,1,0,1,0,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.6531450811003139,-5.199337582605575,-0.4170023666077756,0,0,0,1,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23304364722705598,0.38032564176363115,-0.6194945059532952,0,0,0,1,0,1,1,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5746986738281867,-0.7184619962535121,-0.11494452434624501,0,0,0,1,0,0,1,0,1,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2755748414546512,-0.4390012085038276,-0.04769168375857986,0,0,0,0,0,0,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03389515524117638,-0.304481925592967,-0.09070408113167956,0,0,0,1,0,1,1,1,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0990078359699627,0.33617787423419104,-0.7714496755296383,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03265422258575581,-0.043924024540264145,-0.5014009132342946,0,1,0,1,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.008294352183704778,-0.304481925592967,0.08667363855178371,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4138687880085359,-0.8995338605921868,-0.8552868016470969,0,1,0,0,0,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9984919425865383,0.5701609063769159,0.4334819661117883,0,1,1,1,0,1,1,0,0,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.660162230893706,-1.1024403670151643,-1.3432866315231822,0,1,0,0,0,0,0,0,0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.16583590777312196,-0.16128127334986397,-0.4668032636545882,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.767448723893914,-0.34016306172557254,-0.9416998217386928,0,1,1,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.7901399753978503,-0.24584036910272783,-1.1305174297854546,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6124983773723135,0.05146002009662907,0.9815403910462731,1,0,0,0,0,1,1,1,0,1
0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.9155636211481726,-5.199337582605575,-1.1521748037349773,0,1,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.46803565677152575,0.15112149093066193,-1.1997660052684798,0,0,0,0,0,0,0,0,0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0874166470722666,-0.8373383608517686,-0.6302538248871075,0,1,1,0,1,1,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.2081175995018074,-1.2585076890467706,0.17273101614570743,0,0,0,0,0,0,0,0,0,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9736997720469857,-0.4390012085038276,-1.1047469132423215,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3064352427711428,0.9377977680303106,0.7119811052447251,0,0,0,0,1,0,0,0,1,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.559377303297794,1.2101372641333108,1.6636638072506178,0,1,0,1,1,0,1,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0875236095026988,-1.1024403670151643,0.10936510116177109,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1048790798916834,0.7580042333190846,0.3494830060346985,0,0,0,0,0,0,1,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27309849262924585,-0.2730890226527413,1.6067550689692431,0,0,0,1,0,1,1,1,1,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.685673641119963,-5.199337582605575,-0.5278584320484621,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.40320037098279404,-0.12958231367213702,0.9782652719386643,1,1,1,0,0,1,0,1,1,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10012823987226971,-0.304481925592967,0.5006512079936527,0,0,0,0,0,0,0,1,0,1
